datetime,pickups,date,min_temp,max_temp,wind_speed,wind_gust,visibility,pressure,precipitation,snow_depth,fog,rain_drizzle,snow_ice,thunder
2015-09-25 09,74,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 10,57,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 11,52,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 12,52,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 13,60,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 14,68,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 15,72,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 16,67,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 17,111,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 18,145,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 19,174,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 20,162,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 21,131,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 22,123,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-25 23,130,2015-09-25,60.1,82.0,5.5,15.9,10.0,1022.8,0.0,0.0,0,0,0,0
2015-09-26 00,114,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 01,81,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 02,57,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 03,22,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 04,24,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 05,28,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 06,34,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 07,39,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 08,50,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 09,77,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 10,81,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 11,78,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 12,105,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 13,92,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 14,100,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 15,115,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 16,100,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 17,130,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 18,118,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 19,113,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 20,107,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 21,145,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 22,111,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-26 23,106,2015-09-26,62.1,75.9,5.2,17.1,10.0,1024.7,0.0,0.0,0,0,0,0
2015-09-27 00,118,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 01,63,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 02,30,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 03,16,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 04,15,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 05,20,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 06,23,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 07,32,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 08,49,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 09,76,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 10,81,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 11,102,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 12,102,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 13,90,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 14,84,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 15,91,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 16,80,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 17,87,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 18,76,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 19,84,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 20,56,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 21,42,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 22,40,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-27 23,21,2015-09-27,55.9,72.0,4.8,16.700000000000003,10.0,1025.5,0.0,0.0,0,0,0,0
2015-09-28 00,23,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 01,11,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 02,10,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 03,3,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 04,14,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 05,34,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 06,64,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 07,89,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 08,110,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 09,109,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 10,81,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 11,73,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 12,67,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 13,74,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 14,101,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 15,80,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 16,67,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 17,102,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 18,139,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 19,131,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 20,130,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 21,124,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 22,87,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-28 23,53,2015-09-28,64.9,78.8,2.3,16.3,9.6,1019.5,0.0,0.0,0,0,0,0
2015-09-29 00,27,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 01,28,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 02,13,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 03,5,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 04,13,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 05,21,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 06,56,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 07,79,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 08,95,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 09,94,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 10,67,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 11,83,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 12,97,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 13,70,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 14,102,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 15,81,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 16,62,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 17,87,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 18,140,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 19,145,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 20,145,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 21,156,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 22,113,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-29 23,72,2015-09-29,64.9,82.9,2.7,15.9,9.7,1013.1,0.0,0.0,0,0,0,0
2015-09-30 00,43,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 01,24,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 02,18,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 03,11,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 04,8,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 05,19,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 06,50,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 07,85,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 08,117,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 09,134,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 10,84,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 11,99,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 12,79,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 13,81,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 14,106,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 15,85,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 16,67,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 17,110,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 18,134,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 19,129,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 20,140,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 21,138,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 22,111,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-09-30 23,72,2015-09-30,66.9,82.9,5.3,17.1,7.4,1003.4,1.33,0.0,0,1,0,0
2015-10-01 00,52,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 01,33,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 02,21,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 03,15,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 04,9,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 05,25,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 06,72,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 07,94,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 08,132,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 09,95,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 10,68,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 11,95,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 12,72,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 13,86,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 14,103,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 15,91,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 16,48,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 17,69,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 18,113,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 19,80,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 20,105,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 21,158,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 22,133,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-01 23,104,2015-10-01,55.9,79.0,7.6,21.0,9.8,1012.3,0.04,0.0,0,1,0,0
2015-10-02 00,64,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
2015-10-02 01,49,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
2015-10-02 02,21,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
2015-10-02 03,15,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
2015-10-02 04,10,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
2015-10-02 05,21,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
2015-10-02 06,57,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
2015-10-02 07,95,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
2015-10-02 08,114,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
2015-10-02 09,108,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
2015-10-02 10,92,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
2015-10-02 11,94,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
2015-10-02 12,78,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
2015-10-02 13,75,2015-10-02,48.2,57.0,9.9,27.0,7.7,1017.1,0.14,0.0,0,1,0,0
